study_text_id,site_id,sample_years,longitude_dd,latitude_dd,
GC1_2007__Sirami_ACI_1,1783,"1978,1992,2003",3.80321000395425,43.7800800000333,
GC1_2007__Sirami_ACI_1,1784,"1978,1992,2003",3.79980000395551,43.7801000000334,
GC1_2007__Sirami_ACI_1,1785,"1978,1992,2003",3.79684000395644,43.7784400000335,
GC1_2007__Sirami_ACI_1,1786,"1978,1992,2003",3.79016000395885,43.7780500000338,
GC1_2007__Sirami_ACI_1,1787,"1978,1992,2003",3.78829000395949,43.7775600000338,
GC1_2007__Sirami_ACI_1,1788,"1978,1992,2003",3.78393000396117,43.7783200000341,
GC1_2007__Sirami_ACI_1,1789,"1978,1992,2003",3.78176000396171,43.775670000034,
GC1_2007__Sirami_ACI_1,1790,"1978,1992,2003",3.778220003963,43.7755200000341,
GC1_2007__Sirami_ACI_1,1791,"1978,1992,2003",3.7757600039639,43.7754600000343,
GC1_2007__Sirami_ACI_1,1792,"1978,1992,2003",3.80847000395316,43.7889800000337,
GC1_2007__Sirami_ACI_1,1793,"1978,1992,2003",3.81383000395096,43.7865400000332,
GC1_2007__Sirami_ACI_1,1794,"1978,1992,2003",3.81899000394887,43.7844300000328,
GC1_2007__Sirami_ACI_1,1795,"1978,1992,2003",3.8354100039428,43.784000000032,
GC1_2007__Sirami_ACI_1,1796,"1978,1992,2003",3.83488000394282,43.7820900000319,
GC1_2007__Sirami_ACI_1,1797,"1978,1992,2003",3.83875000394139,43.7820400000317,
GC1_2007__Sirami_ACI_1,1798,"1978,1992,2003",3.82534000394525,43.7709000000315,
GC1_2007__Sirami_ACI_1,1799,"1978,1992,2003",3.81296000394956,43.7684000000319,
GC1_2007__Sirami_ACI_1,1800,"1978,1992,2003",3.81563000394858,43.7684000000318,
GC1_2007__Sirami_ACI_1,1801,"1978,1992,2003",3.81861000394753,43.7687700000317,
GC1_2007__Sirami_ACI_1,1802,"1978,1992,2003",3.82528000394508,43.7687700000313,
GC1_2007__Sirami_ACI_1,1803,"1978,1992,2003",3.82833000394388,43.7680100000311,
GC1_2007__Sirami_ACI_1,1804,"1978,1992,2003",3.80967000395055,43.7660600000319,
GC1_2007__Sirami_ACI_1,1805,"1978,1992,2003",3.81926000394703,43.7660600000314,
GC1_2007__Sirami_ACI_1,1806,"1978,1992,2003",3.82255000394584,43.7662200000313,
GC1_2007__Sirami_ACI_1,1807,"1978,1992,2003",3.82840000394367,43.766000000031,
GC1_2007__Sirami_ACI_1,1808,"1978,1992,2003",3.8310400039427,43.7660800000309,
GC1_2007__Sirami_ACI_1,1809,"1978,1992,2003",3.82817000394356,43.7639800000308,
GC1_2007__Sirami_ACI_1,1810,"1978,1992,2003",3.81288000394918,43.7640600000316,
GC1_2007__Sirami_ACI_1,1811,"1978,1992,2003",3.81605000394885,43.7728500000321,
GC1_2007__Sirami_ACI_1,1812,"1978,1992,2003",3.81180000395019,43.7704800000321,
GC1_2007__Sirami_ACI_1,1813,"1978,1992,2003",3.82725000394452,43.7705600000314,
GC1_2007__Sirami_ACI_1,1814,"1978,1992,2003",3.80897000395106,43.7687000000321,
GC1_2007__Sirami_ACI_1,1815,"1978,1992,2003",3.83427000394151,43.7659700000307,
GC1_2007__Sirami_ACI_1,1816,"1978,1992,2003",3.83703000394049,43.7659500000305,
GC1_2007__Sirami_ACI_1,1817,"1978,1992,2003",3.80611000395166,43.7639700000319,
GC1_2007__Sirami_ACI_1,1818,"1978,1992,2003",3.80885000395067,43.7641100000318,
GC1_2007__Sirami_ACI_1,1819,"1978,1992,2003",3.80584000395156,43.7618800000318,
GC1_2007__Sirami_ACI_1,1820,"1978,1992,2003",3.81819000394726,43.7644100000314,
GC1_2007__Sirami_ACI_1,1821,"1978,1992,2003",3.81861000394685,43.7616400000311,
GC1_2007__Sirami_ACI_1,1822,"1978,1992,2003",3.82104000394598,43.761860000031,
GC1_2007__Sirami_ACI_1,1823,"1978,1992,2003",3.82432000394462,43.7602800000307,
GC1_2007__Sirami_ACI_1,1824,"1978,1992,2003",3.8183600039468,43.760160000031,
GC1_2007__Sirami_ACI_1,1825,"1978,1992,2003",3.82142000394565,43.7599200000309,
GC1_2007__Sirami_ACI_1,1826,"1978,1992,2003",3.82241000394842,43.7929200000333,
GC1_2007__Sirami_ACI_1,1827,"1978,1992,2003",3.82473000394757,43.7929400000332,
GC1_2007__Sirami_ACI_1,1828,"1978,1992,2003",3.82832000394607,43.7910200000329,
GC1_2007__Sirami_ACI_1,1829,"1978,1992,2003",3.83126000394498,43.7909100000327,
GC1_2007__Sirami_ACI_1,1830,"1978,1992,2003",3.83455000394378,43.7909100000325,
GC1_2007__Sirami_ACI_1,1831,"1978,1992,2003",3.85037000393772,43.7882700000316,
GC1_2007__Sirami_ACI_1,1832,"1978,1992,2003",3.84733000393865,43.7862600000316,
GC1_2007__Sirami_ACI_1,1833,"1978,1992,2003",3.84402000393984,43.7860800000317,
GC1_2007__Sirami_ACI_1,1834,"1978,1992,2003",3.8407100039409,43.7843800000317,
GC1_2007__Sirami_ACI_1,1835,"1978,1992,2003",3.84182000394025,43.7819200000315,
GC1_2007__Sirami_ACI_1,1836,"1978,1992,2003",3.84787000393805,43.7820400000312,
GC1_2007__Sirami_ACI_1,1837,"1978,1992,2003",3.84766000393792,43.7798600000311,
GC1_2007__Sirami_ACI_1,1838,"1978,1992,2003",3.84428000393915,43.7797500000312,
GC1_2007__Sirami_ACI_1,1839,"1978,1992,2003",3.84099000394035,43.7797200000314,
GC1_2007__Sirami_ACI_1,1840,"1978,1992,2003",3.83798000394123,43.7773600000314,
GC1_2007__Sirami_ACI_1,1841,"1978,1992,2003",3.84601000393829,43.777450000031,
GC1_2007__Sirami_ACI_1,1842,"1978,1992,2003",3.84447000393842,43.7728600000307,
GC1_2007__Sirami_ACI_1,1843,"1978,1992,2003",3.84167000393899,43.7680200000305,
GC1_2007__Sirami_ACI_1,1844,"1978,1992,2003",3.83833000393981,43.7638200000303,
GC1_2007__Sirami_ACI_1,1845,"1978,1992,2003",3.83498000394105,43.7638500000305,
GC1_2007__Sirami_ACI_1,1846,"1978,1992,2003",3.8284300039432,43.7612400000306,
GC1_2007__Sirami_ACI_1,1847,"1978,1992,2003",3.83245000394154,43.7592500000303,
GC1_2007__Sirami_ACI_1,1848,"1978,1992,2003",3.83822000393943,43.75940000003,
GC1_2007__Sirami_ACI_1,1849,"1978,1992,2003",3.8352800039403,43.75721000003,
GC1_2007__Sirami_ACI_1,1850,"1978,1992,2003",3.83182000394154,43.7568500000301,
GC1_2007__Sirami_ACI_1,1851,"1978,1992,2003",3.82881000394263,43.7567400000302,
GC1_2007__Sirami_ACI_1,1852,"1978,1992,2003",3.81012000394952,43.7569700000312,
GC1_2007__Sirami_ACI_1,1853,"1978,1992,2003",3.80994000394937,43.754660000031,
GC1_2007__Sirami_ACI_1,1854,"1978,1992,2003",3.81574000394726,43.7548500000308,
GC1_2007__Sirami_ACI_1,1855,"1978,1992,2003",3.81918000394597,43.7546200000306,
GC1_2007__Sirami_ACI_1,1856,"1978,1992,2003",3.82889000394243,43.7548500000301,
GC1_2007__Sirami_ACI_1,1857,"1978,1992,2003",3.83435000394021,43.7526600000297,
GC1_2007__Sirami_ACI_1,1858,"1978,1992,2003",3.83221000394099,43.7525600000298,
GC1_2007__Sirami_ACI_1,1859,"1978,1992,2003",3.82560000394342,43.7525800000301,
GC1_2007__Sirami_ACI_1,1860,"1978,1992,2003",3.81565000394709,43.7527100000306,
GC1_2007__Sirami_ACI_1,1861,"1978,1992,2003",3.83045000394539,43.7920900000328,
GC1_2007__Sirami_ACI_1,1862,"1978,1992,2003",3.83425000394404,43.7924700000327,
GC1_2007__Sirami_ACI_1,1863,"1978,1992,2003",3.83924000394241,43.7946000000326,
GC1_2007__Sirami_ACI_1,1864,"1978,1992,2003",3.83907000394232,43.7930100000325,
GC1_2007__Sirami_ACI_1,1865,"1978,1992,2003",3.81679000394949,43.7824100000328,
GC1_2007__Sirami_ACI_1,1866,"1978,1992,2003",3.82012000394828,43.7825700000326,
GC1_2007__Sirami_ACI_1,1867,"1978,1992,2003",3.81566000394979,43.7812400000327,
GC1_2007__Sirami_ACI_1,1868,"1978,1992,2003",3.82127000394768,43.7806700000324,
GC1_2007__Sirami_ACI_1,1869,"1978,1992,2003",3.84458000393858,43.7749700000308,
GC1_2007__Sirami_ACI_1,1870,"1978,1992,2003",3.84164000393967,43.775100000031,
GC1_2007__Sirami_ACI_1,1871,"1978,1992,2003",3.838040003941,43.7752000000312,
GC1_2007__Sirami_ACI_1,1872,"1978,1992,2003",3.83538000394197,43.7751700000313,
GC1_2007__Sirami_ACI_1,1873,"1978,1992,2003",3.8384800039404,43.7705600000308,
GC1_2007__Sirami_ACI_1,1874,"1978,1992,2003",3.83494000394191,43.7728100000312,
GC1_2007__Sirami_ACI_1,1875,"1978,1992,2003",3.83182000394265,43.768520000031,
GC1_2007__Sirami_ACI_1,1876,"1978,1992,2003",3.82880000394418,43.7729900000315,
GC1_2007__Sirami_ACI_1,1877,"1978,1992,2003",3.82595000394544,43.7752100000318,
GC1_2007__Sirami_ACI_1,1878,"1978,1992,2003",3.81958000394776,43.7749600000321,
GC1_2007__Sirami_ACI_1,1879,"1978,1992,2003",3.81679000394879,43.7750400000322,
GC1_2007__Sirami_ACI_1,1880,"1978,1992,2003",3.81350000394997,43.7747300000324,
GC1_2007__Sirami_ACI_1,1881,"1978,1992,2003",3.81030000395115,43.7748100000325,
GC1_2007__Sirami_ACI_1,1882,"1978,1992,2003",3.80720000395228,43.7747700000327,
GC1_2007__Sirami_ACI_1,1883,"1978,1992,2003",3.80685000395261,43.7769100000328,
GC1_2007__Sirami_ACI_1,1884,"1978,1992,2003",3.80400000395366,43.776860000033,
GC1_2007__Sirami_ACI_1,1885,"1978,1992,2003",3.8009100039546,43.774850000033,
GC1_2007__Sirami_ACI_1,1886,"1978,1992,2003",3.79481000395657,43.7720100000331,
GC1_2007__Sirami_ACI_1,1887,"1978,2003",3.79140000395826,43.7766000000336,
GC1_2007__Sirami_ACI_1,1888,"1978,1992,2003",3.78840000395919,43.7747700000336,
GC1_2007__Sirami_ACI_1,1889,"1978,1992,2003",3.78226000396122,43.7724300000337,
GC1_2007__Sirami_ACI_1,1890,"1978,1992,2003",3.7795300039622,43.7721700000338,
GC1_2007__Sirami_ACI_1,1891,"1978,1992,2003",3.77945000396243,43.774220000034,
GC1_2007__Sirami_ACI_1,1892,"1978,1992,2003",3.77582000396361,43.772670000034,
GC1_2007__Sirami_ACI_1,1893,"1978,1992,2003",3.77340000396453,43.7729300000342,
GC1_2007__Sirami_ACI_1,1894,"1978,1992,2003",3.77027000396567,43.7728100000343,
GC1_2007__Sirami_ACI_1,1895,"1978,1992,2003",3.76685000396689,43.7724300000344,
GC1_2007__Sirami_ACI_1,1896,"1978,1992,2003",3.76331000396818,43.7723400000346,
GC1_2007__Sirami_ACI_1,1897,"1978,1992,2003",3.76662000396682,43.7708100000344,
GC1_2007__Sirami_ACI_1,1898,"1978,1992,2003",3.76351000396794,43.7706100000345,
GC1_2007__Sirami_ACI_1,1899,"1978,1992,2003",3.75784000397003,43.7705500000348,
GC1_2007__Sirami_ACI_1,1900,"1978,1992,2003",3.76024000396895,43.7685200000345,
GC1_2007__Sirami_ACI_1,1901,"1978,1992,2003",3.76015000396879,43.7664900000344,
GC1_2007__Sirami_ACI_1,1902,"1978,1992,2003",3.81388000394852,43.7609700000313,
GC1_2007__Sirami_ACI_1,1903,"1978,1992,2003",3.81378000394839,43.7592600000312,
GC1_2007__Sirami_ACI_1,1904,"1978,1992,2003",3.80151000395229,43.7527300000313,
GC1_2007__Sirami_ACI_1,1905,"1978,1992,2003",3.79525000395458,43.7526300000316,
GC1_2007__Sirami_ACI_1,1906,"1978,1992,2003",3.77987000396022,43.7525500000323,
GC1_2007__Sirami_ACI_1,1907,"1978,1992,2003",3.78249000395945,43.7545100000324,
GC1_2007__Sirami_ACI_1,1908,"1978,1992,2003",3.78909000395701,43.754360000032,
GC1_2007__Sirami_ACI_1,1909,"1978,1992,2003",3.79192000395599,43.7546100000319,
GC1_2007__Sirami_ACI_1,1910,"1978,1992,2003",3.78893000395729,43.7566900000322,
GC1_2007__Sirami_ACI_1,1911,"1978,1992,2003",3.78564000395848,43.7565100000323,
GC1_2007__Sirami_ACI_1,1912,"1978,1992,2003",3.78273000395955,43.7565100000325,
GC1_2007__Sirami_ACI_1,1913,"1978,1992,2003",3.77993000396077,43.7585900000328,
GC1_2007__Sirami_ACI_1,1914,"1978,1992,2003",3.77688000396187,43.7582900000329,
GC1_2007__Sirami_ACI_1,1915,"1978,1992,2003",3.80503000395136,43.7566600000314,
GC1_2007__Sirami_ACI_1,1916,"1978,1992,2003",3.77949000396117,43.761050000033,
GC1_2007__Sirami_ACI_1,1917,"1978,1992,2003",3.79168000395669,43.7610900000324,
GC1_2007__Sirami_ACI_1,1918,"1978,1992,2003",3.7950800039554,43.7606800000322,
GC1_2007__Sirami_ACI_1,1919,"1978,1992,2003",3.80352000395254,43.763240000032,
GC1_2007__Sirami_ACI_1,1920,"1978,1992,2003",3.79791000395459,43.7631100000322,
GC1_2007__Sirami_ACI_1,1921,"1978,1992,2003",3.7946500039558,43.7632500000324,
GC1_2007__Sirami_ACI_1,1922,"1978,1992,2003",3.79170000395688,43.7631300000325,
GC1_2007__Sirami_ACI_1,1923,"1978,1992,2003",3.78256000396024,43.763210000033,
GC1_2007__Sirami_ACI_1,1924,"1978,1992,2003",3.7794200039614,43.7632300000332,
GC1_2007__Sirami_ACI_1,1925,"1978,1992,2003",3.77939000396162,43.7654300000333,
GC1_2007__Sirami_ACI_1,1926,"1978,1992,2003",3.78932000395799,43.7656600000328,
GC1_2007__Sirami_ACI_1,1927,"1978,1992,2003",3.79536000395574,43.7653300000325,
GC1_2007__Sirami_ACI_1,1928,"1978,1992,2003",3.80110000395366,43.7656800000323,
GC1_2007__Sirami_ACI_1,1929,"1978,1992,2003",3.80104000395392,43.7681300000325,
GC1_2007__Sirami_ACI_1,1930,"1978,1992,2003",3.79849000395484,43.7679600000326,
GC1_2007__Sirami_ACI_1,1931,"1978,1992,2003",3.79468000395625,43.7681000000328,
GC1_2007__Sirami_ACI_1,1932,"1978,1992,2003",3.79126000395768,43.7699700000331,
GC1_2007__Sirami_ACI_1,1933,"1978,1992,2003",3.78819000395906,43.7725300000334,
GC1_2007__Sirami_ACI_1,1934,"1978,1992,2003",3.78159000396117,43.7692400000335,
GC1_2007__Sirami_ACI_1,1935,"1978,1992,2003",3.77572000396351,43.7711900000339,
GC1_2007__Sirami_ACI_1,1936,"1978,1992,2003",3.76847000396575,43.766650000034,
GC1_2007__Sirami_ACI_1,1937,"1978,1992,2003",3.7659000039667,43.7667100000341,
GC1_2007__Sirami_ACI_1,1938,"1978,1992,2003",3.77527000396306,43.7646800000335,
GC1_2007__Sirami_ACI_1,1939,"1978,1992,2003",3.77264000396403,43.7646700000336,
GC1_2007__Sirami_ACI_1,1940,"1978,1992,2003",3.77031000396489,43.7647000000337,
GC1_2007__Sirami_ACI_1,1941,"1978,1992,2003",3.76290000396762,43.7647700000341,
GC1_2007__Sirami_ACI_1,1942,"1978,1992,2003",3.7633000039672,43.7619100000339,
GC1_2007__Sirami_ACI_1,1943,"1978,1992,2003",3.76600000396623,43.7621200000338,
GC1_2007__Sirami_ACI_1,1944,"1978,1992,2003",3.77292000396346,43.7597200000332,
GC1_2007__Sirami_ACI_1,1945,"1978,1992,2003",3.77555000396247,43.7595300000331,
GC1_2007__Sirami_ACI_1,1946,"1978,1992,2003",3.77202000396357,43.7574100000331,
GC1_2007__Sirami_ACI_1,1947,"1978,1992,2003",3.76942000396453,43.7574300000332,
GC1_2007__Sirami_ACI_1,1948,"1978,1992,2003",3.76989000396393,43.7529000000328,
GC1_2007__Sirami_ACI_1,1949,"1978,2003",3.75578000397085,43.7713400000349,
GC1_2007__Sirami_ACI_1,1950,"1978,1992,2003",3.75602000397087,43.772440000035,
GC1_2007__Sirami_ACI_1,1951,"1978,1992,2003",3.75859000397002,43.7733900000349,
GC1_2007__Sirami_ACI_1,1952,"1978,1992,2003",3.76329000396845,43.7751100000348,
GC1_2007__Sirami_ACI_1,1953,"1978,1992,2003",3.7679500039668,43.7757600000346,
GC1_2007__Sirami_ACI_1,1954,"1978,1992,2003",3.83546000394372,43.7937800000327,
GC1_2007__Sirami_ACI_1,1955,"1978,1992",3.83142000394516,43.7934100000329,
GC1_2007__Sirami_ACI_1,1956,"1978,1992,2003",3.7890200039585,43.7699100000332,
GC1_2007__Sirami_ACI_1,1957,"1978,1992,2003",3.81464000395112,43.7913400000335,
GC1_2007__Sirami_ACI_1,1958,"1992,2003",3.82512000394724,43.790910000033,
GC1_2007__Sirami_ACI_1,1959,"1992,2003",3.84860000393862,43.7909000000318,
GC1_2007__Sirami_ACI_1,1960,"1992,2003",3.7728500039645,43.770550000034,
GC1_2007__Sirami_ACI_1,1961,"1992,2003",3.79603000395591,43.7697900000328,
GC1_2007__Sirami_ACI_1,1962,"1992,2003",3.80080000395425,43.7707400000327,
GC1_2007__Sirami_ACI_1,1963,"1992,2003",3.80142000395277,43.7574700000317,
GC1_2008__GalvaÌ,1964,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1965,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1966,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1967,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1968,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1969,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1970,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1971,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1972,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1973,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1974,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1975,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1976,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1977,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1978,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1979,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1980,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1981,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1982,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1983,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1984,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1985,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1986,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1987,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1988,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1989,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1990,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1991,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1992,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1993,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1994,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2008__GalvaÌ,1995,"2001,2002,2003,2004,2005",19.183333,49.266667,
GC1_2009__Marriott_ACI_1,1996,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,1997,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,1998,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,1999,"1990,1992,1994,1996,1997,1998,1999,2000,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,2000,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,2001,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,2002,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,2003,"1990,1992,1994,1996,1997,1998,1999,2000,2005",-2.233333,55.483333,
GC1_2009__Marriott_ACI_1,2004,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-3.816667,55.816667,
GC1_2009__Marriott_ACI_1,2005,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-3.816667,55.816667,
GC1_2009__Marriott_ACI_1,2006,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-3.816667,55.816667,
GC1_2009__Marriott_ACI_1,2007,"1990,1992,1994,1996,1997,1998,1999,2000,2005",-3.816667,55.816667,
GC1_2009__Marriott_ACI_1,2008,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-3.816667,55.816667,
GC1_2009__Marriott_ACI_1,2009,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-3.816667,55.816667,
GC1_2009__Marriott_ACI_1,2010,"1990,1992,1994,1996,1997,1998,1999,2000,2001,2003,2005",-3.816667,55.816667,
GC1_2009__Marriott_ACI_1,2011,"1990,1992,1994,1996,1997,1998,1999,2000,2005",-3.816667,55.816667,
GC1_2009__Stefanescu_BACI_1,2012,"1997,1998,1999,2000,2001,2002,2003,2004",3.083333,42.216667,
GC1_2009__Stefanescu_BACI_1,2013,"1997,1998,1999,2000,2001,2002,2003,2004",3.083333,42.216667,
GC1_2009__Stefanescu_BACI_1,2014,"1997,1998,1999,2000,2001,2002,2003,2004",3.083333,42.216667,
GC1_2009__Stefanescu_BACI_1,2015,"1997,1998,1999,2000,2001,2002,2003,2004",3.083333,42.216667,
GC1_2009__Stefanescu_BACI_1,2016,"1997,1998,1999,2000,2001,2002,2003,2004",3.083333,42.216667,
GC1_2009__Stefanescu_BACI_1,2017,"1997,1998,1999,2000,2001,2002,2003,2004",3.083333,42.216667,
GC1_2009__Wesche_ACI_1,2018,"2001,2002,2003,2004,2005,2006,2007",103.200278,43.785556,
GC1_2009__Wesche_ACI_1,2019,"2000,2001,2002,2003,2004,2005,2006,2007",103.200278,43.785556,
GC1_2009__Wesche_ACI_1,2020,"2001,2002,2003,2004,2005,2006,2007",103.200278,43.785556,
GC1_2009__Wesche_ACI_1,2021,"2000,2001,2002,2003,2004,2005,2006,2007",103.200278,43.785556,
GC1_2009__Wesche_ACI_1,2022,"2001,2002,2003,2004,2005,2006,2007",103.501944,43.751111,
GC1_2009__Wesche_ACI_1,2023,"2000,2001,2002,2003,2004,2005,2006,2007",103.501944,43.751111,
GC1_2009__Wesche_ACI_1,2024,"2001,2002,2003,2004,2005,2006,2007",103.501944,43.751111,
GC1_2009__Wesche_ACI_1,2025,"2000,2001,2002,2003,2004,2005,2006,2007",103.501944,43.751111,
GC1_2009__Wesche_ACI_1,2026,"2000,2001,2002,2003,2004,2005,2006,2007",103.551389,44.001944,
GC1_2009__Wesche_ACI_1,2027,"2000,2001,2002,2003,2004,2005,2006,2007",103.551389,44.001944,
GC1_2009__Wesche_ACI_1,2028,"2000,2001,2002,2003,2004,2005,2006,2007",103.568333,43.869167,
GC1_2009__Wesche_ACI_1,2029,"2000,2001,2002,2003,2004,2005,2006,2007",103.568333,43.869167,
GC1_2009__Wesche_ACI_1,2030,"2000,2001,2002,2003,2004,2005",104.033333,43.567222,
GC1_2009__Wesche_ACI_1,2031,"2000,2001,2002,2003,2004,2005",104.033333,43.567222,
GC1_2009__Wesche_ACI_1,2032,"2000,2001,2002,2003,2004,2005",104.033333,43.567222,
GC1_2009__Wesche_ACI_1,2033,"2000,2001,2002,2003,2004,2005",104.033333,43.567222,
GC1_2009__Wesche_ACI_1,2034,"2000,2001,2002,2003,2004,2005",104.118056,43.600833,
GC1_2009__Wesche_ACI_1,2035,"2000,2001,2002,2003,2004,2005",104.118056,43.600833,
GC1_2010__Farris_BACI_1,2036,"2000,2002,2005",9.033236,40.46645,
GC1_2010__Farris_BACI_1,2037,"2000,2002,2005",9.033236,40.46645,
GC1_2010__Farris_BACI_1,2038,"2000,2002,2005",9.029256,40.456786,
GC1_2010__Farris_BACI_1,2039,"2000,2002,2005",9.029256,40.456786,
GC1_2010__Farris_BACI_1,2040,"2000,2002,2005",9.021094,40.444042,
GC1_2010__Farris_BACI_1,2041,"2000,2002,2005",9.021094,40.444042,
GC1_2010__Farris_BACI_1,2042,"2000,2002,2005",9.01975,40.438517,
GC1_2010__Farris_BACI_1,2043,"2000,2002,2005",9.01975,40.438517,
GC1_2010__Farris_BACI_1,2044,"2000,2002,2005",9.012875,40.432803,
GC1_2010__Farris_BACI_1,2045,"2000,2002,2005",9.012875,40.432803,
GC1_2010__Farris_BACI_1,2046,"2000,2002,2005",9.002439,40.419161,
GC1_2010__Farris_BACI_1,2047,"2000,2002,2005",9.002439,40.419161,
GC1_2010__Farris_BACI_1,2048,"2000,2002,2005",8.999003,40.417061,
GC1_2010__Farris_BACI_1,2049,"2000,2002,2005",8.999003,40.417061,
GC1_2010__Farris_BACI_1,2050,"2000,2002,2005",8.922675,40.378706,
GC1_2010__Farris_BACI_1,2051,"2000,2002,2005",8.922675,40.378706,
GC1_2010__Farris_BACI_1,2052,"2000,2002,2005",9.053547,40.477697,
GC1_2010__Farris_BACI_1,2053,"2000,2002,2005",9.053547,40.477697,
GC1_2010__Farris_BACI_1,2054,"2000,2002,2005",9.052622,40.475311,
